ระบบโอเท็ก, ระบบการเปลี่ยนรูปพลังงานอุณหภาพมหาสมุทร	OTEC system; ocean thermal energy conversion system	๒๖ ม.ค. ๒๕๔๕
ระบบเครื่องจักร; เครื่องจักร	machinery	๒๖ ม.ค. ๒๕๔๕
ระบบเทอร์มอไซฟอน	thermosyphon system	๒๖ ม.ค. ๒๕๔๕
ระบบเผาไหม้ไอดีบางโดยอิเล็กทรอนิกส์, ระบบอีแอลบี	electronic lean-burn system; ELB system	๒๖ ม.ค. ๒๕๔๕
ระบบเชื้อเพลิง	fuel system	๒๖ ม.ค. ๒๕๔๕
ระบบเชื้อเพลิงใช้คาร์บูเรเตอร์แบบอิเล็กทรอนิกส์	electronic carburetted fuel system	๒๖ ม.ค. ๒๕๔๕
ระบบหมุนเวียนแบบบังคับ	forced circulation system	๒๖ ม.ค. ๒๕๔๕
ระบบหมุนเวียนไอเสีย, ระบบอีจีอาร์	exhaust-gas recirculation system; EGR system	๒๖ ม.ค. ๒๕๔๕
ระบบอีเอฟไอ, ระบบฉีดเชื้อเพลิงแบบอิเล็กทรอนิกส์	EFI system; electronic fuel-injection system	๒๖ ม.ค. ๒๕๔๕
ระบบอากาศร้อน	hot-air system	๒๖ ม.ค. ๒๕๔๕
ระบบอีจีอาร์, ระบบหมุนเวียนไอเสีย	EGR system; exhaust-gas recirculation system	๒๖ ม.ค. ๒๕๔๕
ระบบอุ่นอากาศ	heated-air system	๒๖ ม.ค. ๒๕๔๕
ระบบอุ่นอากาศเข้า	regeneration system	๒๖ ม.ค. ๒๕๔๕
ระบบอุณหภาพรังสีอาทิตย์	solar thermal system	๒๖ ม.ค. ๒๕๔๕
ระบบอีแอลบี, ระบบเผาไหม้ไอดีบางโดยอิเล็กทรอนิกส์	ELB system; electronic lean-burn system	๒๖ ม.ค. ๒๕๔๕
ระบบอีเอฟอี, ระบบทำให้เชื้อเพลิงระเหยก่อน	EFE system; early fuel evaporation system	๒๖ ม.ค. ๒๕๔๕
ระบบการเปลี่ยนรูปพลังงานอุณหภาพมหาสมุทร, ระบบโอเท็ก	ocean thermal energy conversion system; OTEC system	๒๖ ม.ค. ๒๕๔๕
ระบบควบคุม	control system	๒๖ ม.ค. ๒๕๔๕
ระบบควบคุมไอเสียแบบผสม	combination emission control system	๒๖ ม.ค. ๒๕๔๕
ระบบควบคุมไนโตรเจนออกไซด์	NOxcontrol system	๒๖ ม.ค. ๒๕๔๕
ระบบควบคุมการระเหย	evaporative control system; fuel-vapour recovery system; vapour-recovery system; vapour-saver system; vehicle vapour recovery	๒๖ ม.ค. ๒๕๔๕
ระบบการไหลแบบแผ่นขนาน	parallel-plate flow system	๒๖ ม.ค. ๒๕๔๕
ระบบกสานติ์	passive system	๒๖ ม.ค. ๒๕๔๕
ระบบกสานติ์แบบทรอมเบ	Trombe passive system	๒๖ ม.ค. ๒๕๔๕
ระบบกัมมันต์	active system	๒๖ ม.ค. ๒๕๔๕
ระบบจุดระเบิดคู่	dual ignition system	๒๖ ม.ค. ๒๕๔๕
ระบบจุดระเบิดพลังงานสูง (เอชอีไอ)	high-energy ignition system (HEI)	๒๖ ม.ค. ๒๕๔๕
ระบบฉีด	injection system	๒๖ ม.ค. ๒๕๔๕
ระบบฉีดเชื้อเพลิง	fuel-injection system	๒๖ ม.ค. ๒๕๔๕
ระบบฉีดเชื้อเพลิงแบบอิเล็กทรอนิกส์, ระบบอีเอฟไอ	electronic fuel-injection system; EFI system	๒๖ ม.ค. ๒๕๔๕
ระบบฉีดอากาศ	air-injection system; thermactor	๒๖ ม.ค. ๒๕๔๕
ระบบทำให้เชื้อเพลิงระเหยก่อน, ระบบอีเอฟอี	early fuel evaporation system; EFE system	๒๖ ม.ค. ๒๕๔๕
ระบบทำความร้อนแบบใช้น้ำ	hydronic heating system	๒๖ ม.ค. ๒๕๔๕
ระบบท่อไอเสีย	exhaust system	๒๖ ม.ค. ๒๕๔๕
ระบบทำให้เย็น	cooling system	๒๖ ม.ค. ๒๕๔๕
ระบบทำน้ำร้อนด้วยรังสีอาทิตย์	solar water heating system	๒๖ ม.ค. ๒๕๔๕
ระบบน้ำร้อน	hot-water system	๒๖ ม.ค. ๒๕๔๕
ระบบพลังงานรังสีอาทิตย์	solar energy system	๒๖ ม.ค. ๒๕๔๕
ระบบปิด	closed system	๒๖ ม.ค. ๒๕๔๕
เศรษฐศาสตร์พลังงานรังสีอาทิตย์	solar energy economics	๒๖ ม.ค. ๒๕๔๕
เหมาะที่สุด; ค่าเหมาะที่สุด	optimum	๒๖ ม.ค. ๒๕๔๕
เส้นโค้งกำลัง-อัตราเร็ว	power-speed curve	๒๖ ม.ค. ๒๕๔๕
ร้อนเกิน	overheat	๒๖ ม.ค. ๒๕๔๕
aerofoil; airfoil	แพนอากาศ	๒๖ ม.ค. ๒๕๔๕
aerodynamic drag coefficient	สัมประสิทธิ์แรงต้านอากาศพลศาสตร์	๒๖ ม.ค. ๒๕๔๕
aerodynamics	อากาศพลศาสตร์	๒๖ ม.ค. ๒๕๔๕
แหล่งให้ความร้อน	heat source	๒๖ ม.ค. ๒๕๔๕
แหล่งรับความร้อน	heatsink	๒๖ ม.ค. ๒๕๔๕
afterburner	อุปกรณ์เผาไหม้เสริม 	๒๖ ม.ค. ๒๕๔๕
แอร์แมส; มวลอากาศ	air mass	๒๖ ม.ค. ๒๕๔๕
มอเตอร์ไฟฟ้า	electric motor	๒๖ ม.ค. ๒๕๔๕
เอ็มโอเอ็น (เลขออกเทนเครื่องยนต์)	MON (motor octane number)	๒๖ ม.ค. ๒๕๔๕
air chamber	๑. ห้องอากาศ๒. ห้องลม	๒๖ ม.ค. ๒๕๔๕
air compressor	เครื่องอัดอากาศ	๒๖ ม.ค. ๒๕๔๕
air conditioner	เครื่องปรับอากาศ	๒๖ ม.ค. ๒๕๔๕
air conditioning	การปรับอากาศ	๒๖ ม.ค. ๒๕๔๕
air gap	ช่องอากาศ	๒๖ ม.ค. ๒๕๔๕
air mass	๑. แอร์แมส๒. มวลอากาศ	๒๖ ม.ค. ๒๕๔๕
air pollution	มลพิษทางอากาศ	๒๖ ม.ค. ๒๕๔๕
air pressure	ความดันอากาศ	๒๖ ม.ค. ๒๕๔๕
air pump	เครื่องสูบลม	๒๖ ม.ค. ๒๕๔๕
air resistance	๑. ความต้านลม๒. แรงต้านลม	๒๖ ม.ค. ๒๕๔๕
air-fuel mixture; fuel mixture; mixture	ไอดี, สารผสมอากาศกับเชื้อเพลิง	๒๖ ม.ค. ๒๕๔๕
air-fuel ratio; A/F ratio	อัตราส่วนอากาศต่อเชื้อเพลิง, อัตราส่วนเอ/เอฟ	๒๖ ม.ค. ๒๕๔๕
air-injection system; thermactor	ระบบฉีดอากาศ	๒๖ ม.ค. ๒๕๔๕
airflow meter	มาตรอากาศไหล	๒๖ ม.ค. ๒๕๔๕
airfoil; aerofoil	แพนอากาศ	๒๖ ม.ค. ๒๕๔๕
air-cooled collector	ตัวเก็บรังสีแบบหล่อเย็นด้วยอากาศ	๒๖ ม.ค. ๒๕๔๕
แอลบีโด, อัตราส่วนสะท้อน	albedo	๒๖ ม.ค. ๒๕๔๕
แอลพีแก๊ส, แอลพีจี (แก๊สปิโตรเลียมเหลว)	LPG; LP-GAS (liquefied petroleum gas)	๒๖ ม.ค. ๒๕๔๕
เอชอีไอ (ระบบจุดระเบิดพลังงานสูง)	HEI (high-energy ignition system)	๒๖ ม.ค. ๒๕๔๕
เอนโทรปี	entropy	๒๖ ม.ค. ๒๕๔๕
แอนาเล็มมา	analemma	๒๖ ม.ค. ๒๕๔๕
เอนทัลปี	enthalpy	๒๖ ม.ค. ๒๕๔๕
albedo	อัตราส่วนสะท้อน, แอลบีโด	๒๖ ม.ค. ๒๕๔๕
altitude angle	มุมระดับความสูง	๒๖ ม.ค. ๒๕๔๕
ambient temperature	อุณหภูมิโดยรอบ	๒๖ ม.ค. ๒๕๔๕
analemma	แอนาเล็มมา	๒๖ ม.ค. ๒๕๔๕
anemometer	มาตรความเร็วลม	๒๖ ม.ค. ๒๕๔๕
angle of attack	มุมปะทะ	๒๖ ม.ค. ๒๕๔๕
annual irradiation	การอาบรังสีต่อปี	๒๖ ม.ค. ๒๕๔๕
antifreeze	สารกันเยือกแข็ง	๒๖ ม.ค. ๒๕๔๕
antiknock compound	สารกันน็อก	๒๖ ม.ค. ๒๕๔๕
antiknock index	ดรรชนีต้านการน็อก	๒๖ ม.ค. ๒๕๔๕
antiknock rating	ค่าประเมินกันการน็อก	๒๖ ม.ค. ๒๕๔๕
รังสีโลก; การแผ่รังสีโลก	terrestrial radiation	๒๖ ม.ค. ๒๕๔๕
รังสี; การแผ่รังสี	radiation	๒๖ ม.ค. ๒๕๔๕
รังสีรวม	global radiation	๒๖ ม.ค. ๒๕๔๕
รังสีรวมยอด	total radiation	๒๖ ม.ค. ๒๕๔๕
รังสีอาทิตย์; การแผ่รังสีอาทิตย์	solar radiation	๒๖ ม.ค. ๒๕๔๕
รังสีอาทิตย์บนผิวโลก	insolation	๒๖ ม.ค. ๒๕๔๕
รังสีอินฟราเรด; การแผ่รังสีอินฟราเรด	infrared radiation	๒๖ ม.ค. ๒๕๔๕
รังสีกระจาย; การแผ่รังสีกระจาย	diffuse radiation	๒๖ ม.ค. ๒๕๔๕
รังสีตกกระทบ; การแผ่รังสีตกกระทบ	incidence radiation; intercepted radiation	๒๖ ม.ค. ๒๕๔๕
รังสีนอกโลก; การแผ่รังสีนอกโลก	extraterrestrial radiation	๒๖ ม.ค. ๒๕๔๕
ภาระการทำให้เย็น	cooling load	๒๖ ม.ค. ๒๕๔๕
ภาระความร้อน	heating load; heat load	๒๖ ม.ค. ๒๕๔๕
ภาระ	load	๒๖ ม.ค. ๒๕๔๕
มาตรอัตรารอบเชิงกล	mechanical tachometer	๒๖ ม.ค. ๒๕๔๕
มาตรอากาศไหล	airflow meter	๒๖ ม.ค. ๒๕๔๕
มาตรรังสี, เรดิโอมิเตอร์	radiometer	๒๖ ม.ค. ๒๕๔๕
มาตรรังสีอาทิตย์รวม, ไพรานอมิเตอร์	pyranometer	๒๖ ม.ค. ๒๕๔๕
มาตรรังสีอาทิตย์ตรง, ไพร์ฮีลิออมิเตอร์	pyrheliometer	๒๖ ม.ค. ๒๕๔๕
มาตรความร้อน	heat meter	๒๖ ม.ค. ๒๕๔๕
มาตรความเร็วลม	anemometer	๒๖ ม.ค. ๒๕๔๕
มาตรความดันของไหล, แมนอมิเตอร์	manometer	๒๖ ม.ค. ๒๕๔๕
มาตรฐานการปล่อย	emission standard	๒๖ ม.ค. ๒๕๔๕
มาตรดรรชนีหักเห	refractometer	๒๖ ม.ค. ๒๕๔๕
มาตรปริมาณความร้อน, แคลอริมิเตอร์	calorimeter	๒๖ ม.ค. ๒๕๔๕
ยานยนต์	motor vehicle	๒๖ ม.ค. ๒๕๔๕
aperture area	พื้นที่ช่องรับรังสี	๒๖ ม.ค. ๒๕๔๕
aspirator; vacuum pump	ปั๊มสุญญากาศ	๒๖ ม.ค. ๒๕๔๕
asynchronous machine	เครื่องจักรแบบอสมวาร	๒๖ ม.ค. ๒๕๔๕
atmospheric parameter	พารามิเตอร์บรรยากาศ	๒๖ ม.ค. ๒๕๔๕
atomiser; injector	หัวฉีด	๒๖ ม.ค. ๒๕๔๕
ยูแอลจี (แกโซลีนไร้สารตะกั่ว)	ULG (unleaded gasolene)	๒๖ ม.ค. ๒๕๔๕
ยูแอลพี (เบนซินไร้สารตะกั่ว)	ULP (unleaded petrol)	๒๖ ม.ค. ๒๕๔๕
ภูมิอากาศวิทยา	climatology	๒๖ ม.ค. ๒๕๔๕
ยูเทกติก	eutectic	๒๖ ม.ค. ๒๕๔๕
autoignition	การจุดระเบิดเอง	๒๖ ม.ค. ๒๕๔๕
auxiliary vane	ใบช่วย(หลบลม)	๒๖ ม.ค. ๒๕๔๕
available wind power	กำลังลมใช้ได้	๒๖ ม.ค. ๒๕๔๕
average wind speed	อัตราเร็วลมเฉลี่ย	๒๖ ม.ค. ๒๕๔๕
axial induction factor	ตัวประกอบเหนี่ยวนำตามแกน	๒๖ ม.ค. ๒๕๔๕
axial momentum theory	ทฤษฎีโมเมนตัมตามแกน	๒๖ ม.ค. ๒๕๔๕
azimuth angle	มุมแอซิมัท	๒๖ ม.ค. ๒๕๔๕
เลขเรย์โนลดส์	Reynolds number	๒๖ ม.ค. ๒๕๔๕
เลขเรย์ลี	Rayleigh number	๒๖ ม.ค. ๒๕๔๕
เลขออกเทนเครื่องยนต์ (เอ็มโอเอ็น)	motor octane number (MON)	๒๖ ม.ค. ๒๕๔๕
เลขออกเทน	octane number	๒๖ ม.ค. ๒๕๔๕
เลขกราสโฮฟ	Grashof number	๒๖ ม.ค. ๒๕๔๕
เลขซีเทน	cetane number	๒๖ ม.ค. ๒๕๔๕
เลขนัสเซลต์	Nusselt number	๒๖ ม.ค. ๒๕๔๕
เลขพรันด์เทิล	Prandtl number	๒๖ ม.ค. ๒๕๔๕
เลนส์เฟรสเนล	Fresnel lens	๒๖ ม.ค. ๒๕๔๕
มลพิษทางอากาศ	air pollution	๒๖ ม.ค. ๒๕๔๕
เกรเดียนต์อุณหภาพมหาสมุทร	ocean thermal gradient	๒๖ ม.ค. ๒๕๔๕
เกรเดียนต์อุณหภูมิ	temperature gradient	๒๖ ม.ค. ๒๕๔๕
แกโซฮอล	gasohol	๒๖ ม.ค. ๒๕๔๕
แกโซลีน	gasolene; gasoline	๒๖ ม.ค. ๒๕๔๕
แกโซลีนมีสารตะกั่ว	leaded gasolene	๒๖ ม.ค. ๒๕๔๕
แกโซลีนไร้สารตะกั่ว	nonleaded gasolene	๒๖ ม.ค. ๒๕๔๕
แกโซลีนไร้สารตะกั่ว (ยูแอลจี)	unleaded gasolene (ULG)	๒๖ ม.ค. ๒๕๔๕
แกโซลีนธรรมชาติ	casing head gasolene; natural gasolene	๒๖ ม.ค. ๒๕๔๕
แกโซลีนพิเศษ	premium gasolene; super gasolene	๒๖ ม.ค. ๒๕๔๕
แก๊ส	gas	๒๖ ม.ค. ๒๕๔๕
แก๊สปิโตรเลียมเหลว (แอลพีจี, แอลพีแก๊ส)	liquefied petroleum gas (LPG; LP-GAS)	๒๖ ม.ค. ๒๕๔๕
เขตสบาย	comfort zone	๒๖ ม.ค. ๒๕๔๕
โครงสร้างแลตทิซ	lattice structure	๒๖ ม.ค. ๒๕๔๕
เครื่องรับรู้, ตัวรับรู้, อุปกรณ์รับรู้	sensor	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์	engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์โรทารี	rotary-combustion engine; rotary engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์แวงเกล	Wankel engine; Wankel rotary engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์แก๊ส	gas engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ใช้เชื้อเพลิงสองชนิด	dual fuel engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์แบบรูปตัววี	V-engine; V-type engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์แบบเผาไหม้ไอดีบาง	lean-burn engine; lean-burning engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์เผาไหม้ภายใน, เครื่องยนต์ไอซี	internal combustion engine; IC engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์เผาไหม้ภายนอก	external combustion engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ลูกสูบ	piston engine; reciprocating engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ไฮโดรคาร์บอน	hydrocarbon engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ไอซี, เครื่องยนต์เผาไหม้ภายใน	IC engine; internal combustion engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์กังหันแก๊ส	gas turbine engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ความร้อน	heat engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์จุดระเบิดด้วยการอัด, เครื่องยนต์ซีไอ	compression-ignition engine; CI engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ซีไอ, เครื่องยนต์จุดระเบิดด้วยการอัด	CI engine; compression-ignition engine	๒๖ ม.ค. ๒๕๔๕
เครื่องยนต์ดีเซล	diesel engine	๒๖ ม.ค. ๒๕๔๕
เครื่องเป่าลม	blower	๒๖ ม.ค. ๒๕๔๕
เครื่องเป่าลมความดันต่ำ	low-pressure blower	๒๖ ม.ค. ๒๕๔๕
เครื่องมือกล	machine tool	๒๖ ม.ค. ๒๕๔๕
เครื่องวิเคราะห์แก๊ส	gas analyser	๒๖ ม.ค. ๒๕๔๕
เครื่องวิเคราะห์ไอเสีย	exhaust-gas analyser	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบแรงเหวี่ยง, ปั๊มหอยโข่ง	centrifugal pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบเชิงกล, ปั๊มเชิงกล	mechanical pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบ(แบบ)ลูกสูบ, ปั๊ม(แบบ)ลูกสูบ	piston pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบลม	air pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบ(แบบ)ลูกสูบ, ปั๊ม(แบบ)ลูกสูบ	piston pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบ, ปั๊ม; สูบ	pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบขับด้วยลม, ปั๊มขับด้วยลม	wind driven pump	๒๖ ม.ค. ๒๕๔๕
เครื่องสูบน้ำรังสีอาทิตย์	solar water pump	๒๖ ม.ค. ๒๕๔๕
เครื่องอัดอากาศ	air compressor	๒๖ ม.ค. ๒๕๔๕
เครื่องกำเนิดไฟฟ้า	electric generator; generator	๒๖ ม.ค. ๒๕๔๕
เครื่องกล; -กล; เครื่องจักร	machine	๒๖ ม.ค. ๒๕๔๕
เครื่องกลั่นแบบถาด	basin still	๒๖ ม.ค. ๒๕๔๕
เครื่องกลั่นด้วยรังสีอาทิตย์	solar still	๒๖ ม.ค. ๒๕๔๕
เครื่องจักร; -กล; เครื่องกล	machine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักร; ระบบเครื่องจักร	machinery	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรแบบสมวาร	synchronous machine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรแบบสับกระแส	commutator machine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรแบบอสมวาร	asynchronous machine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรไอน้ำ	steam engine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรไอน้ำรังสีอาทิตย์	solar steam engine	๒๖ ม.ค. ๒๕๔๕
เครื่องจักรกล	mechanical machine	๒๖ ม.ค. ๒๕๔๕
เครื่องควบแน่น, คอนเดนเซอร์	condenser	๒๖ ม.ค. ๒๕๔๕
เครื่องประจุแบตเตอรี่	battery charger	๒๖ ม.ค. ๒๕๔๕
เครื่องปรับอากาศ	air conditioner	๒๖ ม.ค. ๒๕๔๕
เครื่องปฏิกรณ์อุณหภาพ	thermal reactor	๒๖ ม.ค. ๒๕๔๕
เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยา, แคทาลิติกคอนเวอร์เตอร์	catalytic converter	๒๖ ม.ค. ๒๕๔๕
เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยาสองทาง, แคทาลิติกคอนเวอร์เตอร์สองทาง	two-way catalytic converter	๒๖ ม.ค. ๒๕๔๕
เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยาสามทาง, แคทาลิติกคอนเวอร์เตอร์สามทาง (ทีดับเบิลยูซี)	three-way catalytic converter (TWC)	๒๖ ม.ค. ๒๕๔๕
แคลอริมิเตอร์, มาตรปริมาณความร้อน	calorimeter	๒๖ ม.ค. ๒๕๔๕
แคทาลิติกคอนเวอร์เตอร์, เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยา	catalytic converter	๒๖ ม.ค. ๒๕๔๕
แคทาลิติกคอนเวอร์เตอร์สองทาง, เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยาสองทาง	two-way catalytic converter	๒๖ ม.ค. ๒๕๔๕
แคทาลิติกคอนเวอร์เตอร์สามทาง, เครื่องฟอกไอเสียเชิงเร่งปฏิกิริยาสามทาง (ทีดับเบิลยูซี)	three-way catalytic converter (TWC)	๒๖ ม.ค. ๒๕๔๕
เชื้อเพลิงดีเซล	diesel fuel	๒๖ ม.ค. ๒๕๔๕
เซลล์	cell	๒๖ ม.ค. ๒๕๔๕
เซลล์เชื้อเพลิง	fuel cell	๒๖ ม.ค. ๒๕๔๕
เซลล์ในแบตเตอรี่	battery cell	๒๖ ม.ค. ๒๕๔๕
เซลล์ซิลิคอน	silicon cell	๒๖ ม.ค. ๒๕๔๕
เซลล์สุริยะ	solar cell	๒๖ ม.ค. ๒๕๔๕
เดินเบา	idle; idling; tick-over	๒๖ ม.ค. ๒๕๔๕
เดคลิเนชัน; มุมบ่ายเบน	declination	๒๖ ม.ค. ๒๕๔๕
เตารังสีอาทิตย์	solar furnace	๒๖ ม.ค. ๒๕๔๕
แท่นทดสอบไดนาโมมิเตอร์เครื่องยนต์	engine dynamometer test bed	๒๖ ม.ค. ๒๕๔๕
เทอร์มอไซฟอน	thermo-syphon	๒๖ ม.ค. ๒๕๔๕
เทอร์มอคัปเปิล, คู่ควบอุณหภูมิ	thermocouple	๒๖ ม.ค. ๒๕๔๕
เที่ยงสุริยะ	solar noon	๒๖ ม.ค. ๒๕๔๕
ใบ	vane	๒๖ ม.ค. ๒๕๔๕
ใบเรือ	sailwing	๒๖ ม.ค. ๒๕๔๕
ใบข้าง(หลบลม)	side vane	๒๖ ม.ค. ๒๕๔๕
ใบข้าง(หลบลม)	side vane	๒๖ ม.ค. ๒๕๔๕
ใบช่วย(หลบลม)	auxiliary vane	๒๖ ม.ค. ๒๕๔๕
ใบช่วย(หลบลม)	auxiliary vane	๒๖ ม.ค. ๒๕๔๕
แบตเตอรี่	battery	๒๖ ม.ค. ๒๕๔๕
เบนซิน	petrol	๒๖ ม.ค. ๒๕๔๕
เบนซินไร้สารตะกั่ว (ยูแอลพี)	unleaded petrol (ULP)	๒๖ ม.ค. ๒๕๔๕
เบนซินพิเศษ	high-grade petrol	๒๖ ม.ค. ๒๕๔๕
แบบอย่างการไหล	flow pattern	๒๖ ม.ค. ๒๕๔๕
แบบจำลองคอมพิวเตอร์; ตัวแบบคอมพิวเตอร์	computer model	๒๖ ม.ค. ๒๕๔๕
แบบจำลองคณิตศาสตร์; ตัวแบบคณิตศาสตร์	mathematical model	๒๖ ม.ค. ๒๕๔๕
ใบพัด	impeller	๒๖ ม.ค. ๒๕๔๕
ใบพัดตัวหมุน, ใบพัดโรเตอร์	rotor blade	๒๖ ม.ค. ๒๕๔๕
ใบพับ(หลบลม)	hinged vane	๒๖ ม.ค. ๒๕๔๕
ใบพับ(หลบลม)	hinged vane	๒๖ ม.ค. ๒๕๔๕
แบบจำลองการแลกเปลี่ยนจลน์; ตัวแบบการแลกเปลี่ยนจลน์	kinetic exchange model	๒๖ ม.ค. ๒๕๔๕
โพรแทรกเตอร์วัดมุมเงา	shadow-angle protractor	๒๖ ม.ค. ๒๕๔๕
โพรไฟล์ภาระ	load profile	๒๖ ม.ค. ๒๕๔๕
โพรไฟล์ภาระอาคาร	building load profile	๒๖ ม.ค. ๒๕๔๕
โพรไฟล์ลม	wind profile	๒๖ ม.ค. ๒๕๔๕
โพลาไรเซชัน; การเกิดขั้ว	polarisation	๒๖ ม.ค. ๒๕๔๕
แพนอากาศ	aerofoil; airfoil	๒๖ ม.ค. ๒๕๔๕
โฟโตเซลล์	photocell	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์เสื่อมสภาพ; แฟกเตอร์สารติดผิว	fouling factor	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์มุมเอียง	tilt factor	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์มุมเอียงรังสีตรง	beam radiation tilt factor; beam tilt factor	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์สารติดผิว; แฟกเตอร์เสื่อมสภาพ	fouling factor	๒๖ ม.ค. ๒๕๔๕
โฟตอน	photon	๒๖ ม.ค. ๒๕๔๕
แฟนคอยล์	fan coil	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์กำลัง	power factor	๒๖ ม.ค. ๒๕๔๕
แฟกเตอร์ประสิทธิภาพตัวเก็บรังสี	collector efficiency factor	๒๖ ม.ค. ๒๕๔๕
มุมระดับความสูง	altitude angle	๒๖ ม.ค. ๒๕๔๕
มุมเอียง	tilt angle	๒๖ ม.ค. ๒๕๔๕
